CDS_CODE	COUNTY	DISTRICT	SCHOOL	HISPANIC	AM_IND	ASIAN	PAC_ISLD	FILIPINO	AFRICAN_AM	WHITE	TWO_MORE_RACES	NOT_REPORTED	TOTAL	YEAR
40104054030078	San Luis Obispo	San Luis Obispo County Office of Education	San Luis Obispo County Juvenile Court	0	0	0	0	0	0	0	0	0	0	1011
40104054030250	San Luis Obispo	San Luis Obispo County Office of Education	San Luis Obispo County Community	0	0	0	0	0	0	0	0	0	0	1011
40104056106769	San Luis Obispo	San Luis Obispo County Office of Education	San Luis County Special Education	0	0	0	0	0	0	0	0	0	0	1011
40687004030102	San Luis Obispo	Atascadero Unified	West Mall Alternative	0	0	0	0	0	0	0	0	0	0	1011
40687004030151	San Luis Obispo	Atascadero Unified	Del Rio Continuation High	0	0	0	0	0	0	0	0	0	0	1011
40687004030755	San Luis Obispo	Atascadero Unified	Atascadero High	17	3	2	1	2	2	121	0	0	148	1011
40687594030268	San Luis Obispo	Lucia Mar Unified	Nipomo High	22	1	1	0	0	1	34	2	0	61	1011
40687594030557	San Luis Obispo	Lucia Mar Unified	Arroyo Grande High	29	0	7	1	3	2	143	7	0	192	1011
40687594033205	San Luis Obispo	Lucia Mar Unified	Lopez Continuation High	0	0	0	0	0	0	0	0	0	0	1011
40688094030045	San Luis Obispo	San Luis Coastal Unified	Pacific Beach High	0	0	0	0	0	0	0	0	0	0	1011
40688094034807	San Luis Obispo	San Luis Coastal Unified	Morro Bay High	12	1	6	0	1	2	62	2	0	86	1011
40688094036703	San Luis Obispo	San Luis Coastal Unified	San Luis Obispo High	30	0	12	0	2	2	170	4	0	220	1011
40688334037008	San Luis Obispo	Shandon Joint Unified	Shandon High	2	0	0	0	0	0	1	0	0	3	1011
40688414030128	San Luis Obispo	Templeton Unified	Eagle Canyon High	0	0	0	0	0	0	0	0	0	0	1011
40688414030185	San Luis Obispo	Templeton Unified	Templeton Independent Study High	0	0	0	0	0	0	0	0	0	0	1011
40688414037701	San Luis Obispo	Templeton Unified	Templeton High	12	2	2	0	0	2	76	0	0	94	1011
40754570119354	San Luis Obispo	Paso Robles Joint Unified	Independence High	0	0	0	0	0	0	1	0	0	1	1011
40754574035754	San Luis Obispo	Paso Robles Joint Unified	Paso Robles High	42	1	3	0	2	4	110	0	0	162	1011
40754574035762	San Luis Obispo	Paso Robles Joint Unified	Liberty High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
40754654030144	San Luis Obispo	Coast Unified	Leffingwell High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
40754654032009	San Luis Obispo	Coast Unified	Coast Union High	7	0	3	0	0	1	23	1	0	35	1011
41104130113266	San Mateo	San Mateo County Office of Education	Camp Glenwood	0	0	0	0	0	0	0	0	0	0	1011
41104130113282	San Mateo	San Mateo County Office of Education	North Community	0	0	0	0	0	0	0	0	0	0	1011
41104130113316	San Mateo	San Mateo County Office of Education	Central Community	0	0	0	0	0	0	0	0	0	0	1011
41104130113332	San Mateo	San Mateo County Office of Education	Gateway Center	0	0	0	0	0	0	0	0	0	0	1011
41104134130076	San Mateo	San Mateo County Office of Education	Hillcrest at Youth Services Center	0	0	0	0	0	0	0	0	0	0	1011
41688580120162	San Mateo	Bayshore Elementary	California Pacific Charter School of San Francisco	0	0	0	0	0	0	0	0	0	0	1011
41688904130027	San Mateo	Cabrillo Unified	Pilarcitos Alternative High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
41688904132817	San Mateo	Cabrillo Unified	Half Moon Bay High	35	0	3	1	4	2	101	4	0	150	1011
41689160112284	San Mateo	Jefferson Elementary	California Virtual Academy @ San Mateo	0	0	0	0	0	0	0	0	0	0	1011
41689244133393	San Mateo	Jefferson Union High	Jefferson High	21	0	1	2	44	3	1	2	0	74	1011
41689244135075	San Mateo	Jefferson Union High	Oceana High	3	0	13	0	12	1	12	4	0	45	1011
41689244137535	San Mateo	Jefferson Union High	Terra Nova High	9	2	7	1	11	0	38	8	0	76	1011
41689244137592	San Mateo	Jefferson Union High	Thornton High	0	0	0	0	0	0	0	0	0	0	1011
41689244137790	San Mateo	Jefferson Union High	Westmoor High	9	0	70	2	65	1	3	7	0	157	1011
41689404130050	San Mateo	La Honda-Pescadero Unified	Pescadero Continuation High	0	0	0	0	0	0	0	0	0	0	1011
41689404135331	San Mateo	La Honda-Pescadero Unified	Pescadero High	7	0	0	0	0	0	6	0	0	13	1011
41689990109561	San Mateo	Ravenswood City Elementary	Stanford New	11	0	1	0	0	1	0	0	0	13	1011
41690474130217	San Mateo	San Mateo Union High	Aragon High	33	0	83	6	11	3	69	33	0	238	1011
41690474130472	San Mateo	San Mateo Union High	Burlingame High	28	0	24	0	5	1	143	16	0	217	1011
41690474130738	San Mateo	San Mateo Union High	Capuchino High	25	0	15	7	7	4	36	5	0	99	1011
41690474133070	San Mateo	San Mateo Union High	Hillsdale High	25	0	28	1	4	0	56	14	0	128	1011
41690474134557	San Mateo	San Mateo Union High	Mills High	14	0	156	5	22	1	36	14	0	248	1011
41690474135265	San Mateo	San Mateo Union High	Peninsula High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
41690474136370	San Mateo	San Mateo Union High	San Mateo High	12	0	35	0	6	0	43	11	0	107	1011
41690620112722	San Mateo	Sequoia Union High	Summit Preparatory Charter High	31	0	6	2	0	3	53	0	0	95	1011
41690624130993	San Mateo	Sequoia Union High	Carlmont High	23	0	60	2	0	4	215	0	6	310	1011
41690624133716	San Mateo	Sequoia Union High	Menlo-Atherton High	37	0	27	7	1	11	162	1	5	251	1011
41690624135687	San Mateo	Sequoia Union High	Redwood High	0	0	0	0	0	0	0	0	0	0	1011
41690624136693	San Mateo	Sequoia Union High	Sequoia High	60	0	7	3	0	3	48	0	0	121	1011
41690624138053	San Mateo	Sequoia Union High	Woodside High	57	0	13	2	1	2	100	0	1	176	1011
41690704130324	San Mateo	South San Francisco Unified	Baden High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
41690704132551	San Mateo	South San Francisco Unified	El Camino High	23	0	24	0	72	2	19	18	0	158	1011
41690704137279	San Mateo	South San Francisco Unified	South San Francisco High	39	0	27	2	5	1	9	34	0	117	1011
42104214230157	Santa Barbara	Santa Barbara County Office of Education	Santa Barbara County Juvenile Court	0	0	0	0	0	0	0	0	0	0	1011
42104214230207	Santa Barbara	Santa Barbara County Office of Education	Santa Barbara County Community	0	0	0	0	0	0	0	0	0	0	1011
42104216069223	Santa Barbara	Santa Barbara County Office of Education	Santa Barbara County Special Education	1	0	0	0	0	0	1	0	0	2	1011
42691120111773	Santa Barbara	Blochman Union Elementary	Family Partnership Home Study Charter	0	0	0	0	0	0	0	0	0	0	1011
42691464230181	Santa Barbara	Carpinteria Unified	Foothill Alternative High	0	0	0	0	0	0	0	0	0	0	1011
42691464230587	Santa Barbara	Carpinteria Unified	Carpinteria Senior High	18	0	0	0	0	0	29	0	0	47	1011
42691464230595	Santa Barbara	Carpinteria Unified	Rincon High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
42692294230454	Santa Barbara	Lompoc Unified	Cabrillo High	43	1	6	0	3	3	65	15	0	136	1011
42692294233029	Santa Barbara	Lompoc Unified	Maple High	0	0	0	0	0	0	0	0	0	0	1011
42692294233060	Santa Barbara	Lompoc Unified	Lompoc High	35	0	5	0	0	0	16	3	0	59	1011
42692454230199	Santa Barbara	Los Olivos Elementary	Olive Grove	0	0	0	0	0	0	2	0	0	2	1011
42692860120402	Santa Barbara	Santa Barbara Secondary	Alta Vista Alternative High	0	0	0	0	0	0	1	0	0	1	1011
42692864231726	Santa Barbara	Santa Barbara Secondary	Dos Pueblos Senior High	50	0	33	0	2	4	222	3	0	314	1011
42692864232690	Santa Barbara	Santa Barbara Secondary	La Cuesta Continuation High	0	0	0	0	0	0	0	0	0	0	1011
42692864235230	Santa Barbara	Santa Barbara Secondary	San Marcos Senior High	49	2	17	0	2	4	133	0	1	208	1011
42692864235727	Santa Barbara	Santa Barbara Secondary	Santa Barbara Senior High	69	1	6	0	3	5	146	0	1	231	1011
42693100102285	Santa Barbara	Santa Maria Joint Union High	Pioneer Valley High	87	0	2	0	8	0	22	2	0	121	1011
42693104231452	Santa Barbara	Santa Maria Joint Union High	Delta High	0	0	0	0	0	0	0	0	0	0	1011
42693104234613	Santa Barbara	Santa Maria Joint Union High	Ernest Righetti High	56	0	20	0	3	4	78	8	0	169	1011
42693104236030	Santa Barbara	Santa Maria Joint Union High	Santa Maria High	90	0	0	0	6	1	6	2	0	105	1011
42693284230074	Santa Barbara	Santa Ynez Valley Union High	Refugio High	0	0	0	0	0	0	1	0	0	1	1011
42693284236345	Santa Barbara	Santa Ynez Valley Union High	Santa Ynez Valley Union High	23	0	0	1	0	0	102	10	0	136	1011
42750104231205	Santa Barbara	Cuyama Joint Unified	Cuyama Valley High	3	0	0	0	0	0	2	0	0	5	1011
43104390102905	Santa Clara	Santa Clara County Office of Education	Leadership Public Schools - San Jose	27	0	3	1	0	1	8	0	0	40	1011
43104390113431	Santa Clara	Santa Clara County Office of Education	University Preparatory Academy Charter	14	0	8	0	1	0	2	0	0	25	1011
43104394330254	Santa Clara	Santa Clara County Office of Education	Santa Clara County Juvenile Hall	0	0	0	0	0	0	0	0	0	0	1011
43104394330320	Santa Clara	Santa Clara County Office of Education	County Community	0	0	0	0	0	0	0	0	0	0	1011
43104396069371	Santa Clara	Santa Clara County Office of Education	Santa Clara County Special Education	0	0	0	0	0	0	0	0	0	0	1011
43694010000001	Santa Clara	Campbell Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
43694014330239	Santa Clara	Campbell Union High	Leigh High	17	0	31	0	1	1	109	13	0	172	1011
43694014330718	Santa Clara	Campbell Union High	Camden Community Day	0	0	0	0	0	0	0	0	0	0	1011
43694014330759	Santa Clara	Campbell Union High	Boynton High	0	0	0	0	0	0	1	1	0	2	1011
43694014330866	Santa Clara	Campbell Union High	Branham High	30	0	25	2	1	4	71	13	0	146	1011
43694014331955	Santa Clara	Campbell Union High	Del Mar High	31	0	13	1	5	5	28	7	0	90	1011
43694014336137	Santa Clara	Campbell Union High	Prospect High	15	0	19	0	0	1	33	9	2	79	1011
43694014338505	Santa Clara	Campbell Union High	Westmont High	16	0	37	0	1	2	73	15	0	144	1011
43694270000001	Santa Clara	East Side Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
43694270107151	Santa Clara	East Side Union High	Escuela Popular/Center for Training and Careers, F	0	0	0	0	0	0	0	0	0	0	1011
43694274330015	Santa Clara	East Side Union High	Yerba Buena High	14	0	49	1	5	0	1	0	0	70	1011
43694274330023	Santa Clara	East Side Union High	Santa Teresa High	30	1	57	0	6	8	56	0	2	160	1011
43694274330031	Santa Clara	East Side Union High	Independence High	33	0	183	0	46	1	10	1	0	274	1011
43694274330312	Santa Clara	East Side Union High	Phoenix High	0	0	0	0	0	0	0	0	0	0	1011
43694274330353	Santa Clara	East Side Union High	Pegasus High	0	0	0	0	0	0	0	0	0	0	1011
43694274330361	Santa Clara	East Side Union High	Apollo High	0	0	0	0	0	0	0	0	0	0	1011
43694274330668	Santa Clara	East Side Union High	Latino College Preparatory Academy	40	0	0	0	0	0	0	0	0	40	1011
43694274330676	Santa Clara	East Side Union High	San Jose Conservation Corps Charter	0	0	0	0	0	0	0	0	0	0	1011
43694274330692	Santa Clara	East Side Union High	Evergreen Valley High	32	1	225	1	28	4	31	0	0	322	1011
43694274330726	Santa Clara	East Side Union High	Escuela Popular Accelerated Family Learning	0	0	0	0	0	0	0	0	0	0	1011
43694274332318	Santa Clara	East Side Union High	Foothill High	0	0	0	0	0	0	0	0	0	0	1011
43694274332995	Santa Clara	East Side Union High	Andrew P. Hill High	38	1	77	1	8	2	9	0	0	136	1011
43694274333639	Santa Clara	East Side Union High	James Lick High	35	1	4	0	6	3	3	0	0	52	1011
43694274334900	Santa Clara	East Side Union High	Mt. Pleasant High	49	0	29	3	11	4	5	0	0	101	1011
43694274335204	Santa Clara	East Side Union High	Oak Grove High	24	0	52	1	6	4	19	0	0	106	1011
43694274335428	Santa Clara	East Side Union High	William C. Overfelt High	45	0	15	0	10	2	0	0	0	72	1011
43694274335907	Santa Clara	East Side Union High	Piedmont Hills High	12	0	194	1	23	2	22	2	2	258	1011
43694274337903	Santa Clara	East Side Union High	Silver Creek High	14	0	130	1	23	3	6	0	0	177	1011
43694680000001	Santa Clara	Fremont Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
43694684330569	Santa Clara	Fremont Union High	Community Day	0	0	0	0	0	0	0	0	0	0	1011
43694684331799	Santa Clara	Fremont Union High	Cupertino High	7	3	196	1	3	3	64	0	0	277	1011
43694684332474	Santa Clara	Fremont Union High	Fremont High	43	1	54	1	27	3	68	0	1	198	1011
43694684333316	Santa Clara	Fremont Union High	Homestead High	15	0	141	1	3	3	154	0	0	317	1011
43694684334421	Santa Clara	Fremont Union High	Lynbrook High	5	2	310	0	2	1	48	0	0	368	1011
43694684334462	Santa Clara	Fremont Union High	Monta Vista High	5	0	385	1	4	1	86	0	0	482	1011
43694840000000	Santa Clara	Gilroy Unified	District Office	0	0	0	0	0	0	0	0	0	0	1011
43694840114496	Santa Clara	Gilroy Unified	Dr. T. J. Owens Gilroy Early College Academy	1	0	0	0	0	0	0	0	0	1	1011
43694840118380	Santa Clara	Gilroy Unified	Christopher High	0	0	0	0	0	0	0	0	0	0	1011
43694844332839	Santa Clara	Gilroy Unified	Gilroy High	75	0	15	0	4	6	72	2	3	177	1011
43694844334850	Santa Clara	Gilroy Unified	Mt. Madonna High	1	0	0	0	0	0	0	0	0	1	1011
43695340000001	Santa Clara	Los Gatos-Saratoga Joint Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
43695344334371	Santa Clara	Los Gatos-Saratoga Joint Union High	Los Gatos High	10	0	35	0	1	1	194	17	7	265	1011
43695344337762	Santa Clara	Los Gatos-Saratoga Joint Union High	Saratoga High	11	0	160	0	0	0	97	12	7	287	1011
43695830102368	Santa Clara	Morgan Hill Unified	Ann Sobrato High	0	0	0	0	0	0	1	0	0	1	1011
43695834333951	Santa Clara	Morgan Hill Unified	Live Oak High	12	0	4	0	3	0	47	0	0	66	1011
43695834334488	Santa Clara	Morgan Hill Unified	Central High (Continuation)	4	0	0	0	0	0	2	0	0	6	1011
43696090000001	Santa Clara	Mountain View-Los Altos Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
43696094334116	Santa Clara	Mountain View-Los Altos Union High	Los Altos High	35	1	52	3	9	4	157	4	0	265	1011
43696094334728	Santa Clara	Mountain View-Los Altos Union High	Mountain View High	26	2	76	2	10	4	202	2	0	324	1011
43696094334736	Santa Clara	Mountain View-Los Altos Union High	Alta Vista High	0	0	0	0	0	0	0	0	0	0	1011
43696410000001	Santa Clara	Palo Alto Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
43696414332904	Santa Clara	Palo Alto Unified	Henry M. Gunn High	13	0	141	0	4	1	173	17	0	349	1011
43696414335782	Santa Clara	Palo Alto Unified	Palo Alto High	17	0	80	0	2	2	191	13	1	306	1011
43696660000001	Santa Clara	San Jose Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
43696660106823	Santa Clara	San Jose Unified	Lincoln Plus High	0	0	0	0	0	0	0	0	0	0	1011
43696664330080	Santa Clara	San Jose Unified	Gunderson High	28	2	15	2	3	10	11	1	0	72	1011
43696664330411	Santa Clara	San Jose Unified	Community Career Academy (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
43696664330429	Santa Clara	San Jose Unified	Gunderson Plus (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
43696664330445	Santa Clara	San Jose Unified	Willow Glen Plus (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
43696664330452	Santa Clara	San Jose Unified	Pioneer Plus (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
43696664330460	Santa Clara	San Jose Unified	Leland Plus (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
43696664330478	Santa Clara	San Jose Unified	San Jose High Academy Plus	0	0	0	0	0	0	0	0	0	0	1011
43696664330502	Santa Clara	San Jose Unified	Liberty High (Alternative)	0	0	0	0	0	0	0	0	0	0	1011
43696664330585	Santa Clara	San Jose Unified	Downtown College Preparatory	42	0	0	0	0	0	0	0	0	42	1011
43696664330593	Santa Clara	San Jose Unified	Middle College High	0	0	0	0	0	0	1	0	0	1	1011
43696664332110	Santa Clara	San Jose Unified	Broadway High	0	0	0	0	0	0	0	0	0	0	1011
43696664333522	Santa Clara	San Jose Unified	Leland High	24	0	138	0	2	0	101	1	0	266	1011
43696664333795	Santa Clara	San Jose Unified	Abraham Lincoln High	57	2	17	1	4	4	38	0	0	123	1011
43696664335949	Santa Clara	San Jose Unified	Pioneer High	36	5	28	0	3	2	91	0	0	165	1011
43696664337200	Santa Clara	San Jose Unified	San Jose High	41	0	15	1	4	2	6	0	1	70	1011
43696664338950	Santa Clara	San Jose Unified	Willow Glen High	33	0	7	0	4	5	47	0	0	96	1011
43696744330122	Santa Clara	Santa Clara Unified	Santa Clara High	24	0	40	2	20	9	46	6	0	147	1011
43696744330247	Santa Clara	Santa Clara Unified	Wilson Alternative	0	0	0	0	0	0	0	0	0	0	1011
43696744338406	Santa Clara	Santa Clara Unified	New Valley Continuation High	0	0	0	0	0	0	0	0	0	0	1011
43696744338802	Santa Clara	Santa Clara Unified	Adrian Wilcox High	31	0	67	0	22	3	61	2	0	186	1011
43733874331039	Santa Clara	Milpitas Unified	Calaveras Hills	0	0	0	0	0	0	0	0	0	0	1011
43733874334470	Santa Clara	Milpitas Unified	Milpitas High	21	0	167	0	69	0	27	6	0	290	1011
44104474430146	Santa Cruz	Santa Cruz County Office of Education	Santa Cruz County Court	0	0	0	0	0	0	0	1	0	1	1011
44104474430252	Santa Cruz	Santa Cruz County Office of Education	Pacific Collegiate Charter	3	0	6	0	0	0	45	1	0	55	1011
44104474430278	Santa Cruz	Santa Cruz County Office of Education	Santa Cruz County Community	0	0	0	0	0	0	0	0	0	0	1011
44104476069397	Santa Cruz	Santa Cruz County Office of Education	Santa Cruz County Special Education	0	0	0	0	0	0	0	0	0	0	1011
44697650100305	Santa Cruz	Live Oak Elementary	Cypress Charter High	7	1	1	1	0	1	18	2	0	31	1011
44697990105858	Santa Cruz	Pajaro Valley Unified	Pajaro Valley High	103	0	1	0	5	0	4	0	0	113	1011
44697994430203	Santa Cruz	Pajaro Valley Unified	New School Community Day	0	0	0	0	0	0	0	0	0	0	1011
44697994430229	Santa Cruz	Pajaro Valley Unified	Pacific Coast Charter	0	0	0	0	0	0	0	0	0	0	1011
44697994430245	Santa Cruz	Pajaro Valley Unified	Academic/Vocational Charter Institute	0	0	0	0	0	0	0	0	0	0	1011
44697994430518	Santa Cruz	Pajaro Valley Unified	Aptos High	29	0	8	0	4	0	143	0	0	184	1011
44697994437794	Santa Cruz	Pajaro Valley Unified	Renaissance High Continuation	0	0	0	0	0	0	0	0	0	0	1011
44697994437901	Santa Cruz	Pajaro Valley Unified	Watsonville High	137	0	2	0	2	0	12	0	0	153	1011
44698070110007	Santa Cruz	San Lorenzo Valley Unified	Ocean Grove Charter	0	0	0	0	0	0	0	0	0	0	1011
44698074430179	Santa Cruz	San Lorenzo Valley Unified	SLVUSD Charter	0	0	0	0	0	0	1	0	0	1	1011
44698074436754	Santa Cruz	San Lorenzo Valley Unified	San Lorenzo Valley High	5	0	2	0	2	0	86	1	0	96	1011
44698234430096	Santa Cruz	Santa Cruz City High	Ark Independent Studies	0	0	0	0	0	0	0	0	0	0	1011
44698234430187	Santa Cruz	Santa Cruz City High	Delta Charter	0	0	0	0	0	0	0	0	0	0	1011
44698234430195	Santa Cruz	Santa Cruz City High	Alternative Family Education	0	0	0	0	0	0	0	0	0	0	1011
44698234432340	Santa Cruz	Santa Cruz City High	Harbor High	7	0	7	0	4	2	60	1	0	81	1011
44698234436960	Santa Cruz	Santa Cruz City High	Costanoa Continuation High	0	0	0	0	0	0	0	0	0	0	1011
44698234437109	Santa Cruz	Santa Cruz City High	Santa Cruz High	15	0	13	0	2	4	134	1	0	169	1011
44698234437406	Santa Cruz	Santa Cruz City High	Soquel High	12	1	3	0	1	0	77	0	0	94	1011
44754324430211	Santa Cruz	Scotts Valley Unified	Scotts Valley High	14	0	0	0	0	0	62	13	0	89	1011
45104540000001	Shasta	Shasta County Office of Education	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
45104540118992	Shasta	Shasta County Office of Education	Magnolia Independent Learning Center	0	0	0	0	0	0	0	0	0	0	1011
45104540119008	Shasta	Shasta County Office of Education	Shasta Independent Learning Center	0	0	0	0	0	0	0	0	0	0	1011
45104544530150	Shasta	Shasta County Office of Education	Shasta County Juvenile Court	0	0	0	0	0	0	0	0	0	0	1011
45104544530317	Shasta	Shasta County Office of Education	Oasis Community	0	0	0	0	0	0	0	0	0	0	1011
45698564530028	Shasta	Anderson Union High	West Valley High	4	0	1	0	0	0	19	2	0	26	1011
45698564530051	Shasta	Anderson Union High	Oakview High (Alternative)	0	0	0	0	0	0	0	0	0	0	1011
45698564530333	Shasta	Anderson Union High	Anderson New Technology High	1	0	0	0	0	0	3	0	0	4	1011
45698564530762	Shasta	Anderson Union High	North Valley High	0	0	0	0	0	0	0	0	0	0	1011
45698564530804	Shasta	Anderson Union High	Anderson High	0	1	0	0	0	0	12	0	0	13	1011
45699894530010	Shasta	Fall River Joint Unified	Mountain View High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
45699894530226	Shasta	Fall River Joint Unified	Soldier Mountain Continuation High	0	0	0	0	0	0	0	0	0	0	1011
45699894530242	Shasta	Fall River Joint Unified	Burney Community Day	0	0	0	0	0	0	0	0	0	0	1011
45699894531000	Shasta	Fall River Joint Unified	Burney Junior-Senior High	1	0	0	0	0	0	0	0	0	1	1011
45699894533600	Shasta	Fall River Joint Unified	Fall River Junior-Senior High	2	0	0	0	0	0	4	0	0	6	1011
45701104530341	Shasta	Redding Elementary	Stellar Secondary Charter High	0	0	0	0	0	0	2	0	0	2	1011
45701360000001	Shasta	Shasta Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
45701360106013	Shasta	Shasta Union High	University Preparatory	2	1	1	0	0	0	46	1	0	51	1011
45701364530044	Shasta	Shasta Union High	Foothill High	15	4	3	1	0	0	102	0	0	125	1011
45701364530200	Shasta	Shasta Union High	Pioneer Continuation High	0	0	0	0	0	0	0	0	0	0	1011
45701364530218	Shasta	Shasta Union High	Freedom High	0	0	0	0	0	0	0	0	0	0	1011
45701364530267	Shasta	Shasta Union High	Shasta Secondary Home	0	0	0	0	0	0	11	0	0	11	1011
45701364530309	Shasta	Shasta Union High	North State Independence High	0	0	0	0	0	0	3	0	0	3	1011
45701364532750	Shasta	Shasta Union High	Enterprise High	11	0	9	0	0	0	62	2	0	84	1011
45701364537304	Shasta	Shasta Union High	Shasta High	2	6	7	1	0	3	106	0	0	125	1011
45752670120170	Shasta	Gateway Unified	Academy of Personalized Learning	0	0	0	0	0	0	0	0	0	0	1011
45752674530077	Shasta	Gateway Unified	Mountain Lakes High	0	0	0	0	0	0	0	0	0	0	1011
45752674530101	Shasta	Gateway Unified	Gateway Educational Options	0	0	0	0	0	0	0	0	0	0	1011
45752674531901	Shasta	Gateway Unified	Central Valley High	2	3	6	0	0	0	30	0	0	41	1011
46104626077267	Sierra	Sierra County Office of Education	Sierra County Special Education	0	0	0	0	0	0	0	0	0	0	1011
46701774630034	Sierra	Sierra-Plumas Joint Unified	Sierra Pass (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
46701774632303	Sierra	Sierra-Plumas Joint Unified	Downieville Junior-Senior High	0	0	0	0	0	0	1	0	0	1	1011
46701774634259	Sierra	Sierra-Plumas Joint Unified	Loyalton High	2	0	0	0	0	0	9	0	0	11	1011
47104700117168	Siskiyou	Siskiyou County Office of Education	Golden Eagle Charter	0	0	0	0	0	0	0	0	0	0	1011
47104704730032	Siskiyou	Siskiyou County Office of Education	J. Everett Barr Court	0	0	0	0	0	0	0	0	0	0	1011
47104706069405	Siskiyou	Siskiyou County Office of Education	Siskiyou County Special Education	0	0	0	0	0	0	0	0	0	0	1011
47702504732707	Siskiyou	Dunsmuir Joint Union High	Dunsmuir High	5	0	1	0	0	1	18	1	0	26	1011
47704664730057	Siskiyou	Siskiyou Union High	Jefferson High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
47704664734356	Siskiyou	Siskiyou Union High	Happy Camp High	1	3	0	0	0	0	1	0	0	5	1011
47704664734901	Siskiyou	Siskiyou Union High	McCloud High	0	0	0	0	0	0	0	0	0	0	1011
47704664735403	Siskiyou	Siskiyou Union High	Mt. Shasta High	1	0	2	0	0	0	36	0	0	39	1011
47704664738753	Siskiyou	Siskiyou Union High	Weed High	0	0	1	0	0	1	13	0	0	15	1011
47705164730024	Siskiyou	Yreka Union High	Discovery High	0	0	0	0	0	0	0	0	0	0	1011
47705164739207	Siskiyou	Yreka Union High	Yreka High	5	1	2	1	0	0	34	0	0	43	1011
47736844731253	Siskiyou	Butte Valley Unified	Butte Valley High	3	0	0	0	0	0	4	0	0	7	1011
47764554730107	Siskiyou	Scott Valley Unified	Scott River High	0	0	0	0	0	0	0	0	0	0	1011
47764554730206	Siskiyou	Scott Valley Unified	Scott Valley Community Day	0	0	0	0	0	0	0	0	0	0	1011
47764554733309	Siskiyou	Scott Valley Unified	Etna Union High	1	0	1	0	0	0	21	2	1	26	1011
48705244830048	Solano	Benicia Unified	Liberty High	0	0	0	0	0	0	0	0	0	0	1011
48705244831004	Solano	Benicia Unified	Benicia High	0	0	6	1	0	1	26	0	0	34	1011
48705324830055	Solano	Dixon Unified	Maine Prairie High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
48705324832259	Solano	Dixon Unified	Dixon High	36	0	2	1	4	2	66	0	0	111	1011
48705400123356	Solano	Fairfield-Suisun Unified	Matt Garcia Learning Center	0	0	0	0	0	0	0	0	0	0	1011
48705404830170	Solano	Fairfield-Suisun Unified	Angelo Rodriguez High	45	1	21	2	35	27	49	38	0	218	1011
48705404830451	Solano	Fairfield-Suisun Unified	Armijo High	51	0	22	1	14	14	38	29	0	169	1011
48705404833000	Solano	Fairfield-Suisun Unified	Fairfield High	21	1	8	1	14	14	19	13	0	91	1011
48705404836003	Solano	Fairfield-Suisun Unified	Sem Yeto Continuation High	0	0	0	0	0	0	0	0	0	0	1011
48705654830022	Solano	Travis Unified	Travis Education Center	0	0	0	0	0	0	0	0	0	0	1011
48705654830162	Solano	Travis Unified	Travis Independent Study	0	0	0	0	0	0	0	0	0	0	1011
48705654838801	Solano	Travis Unified	Vanden High	21	1	8	1	14	16	54	6	0	121	1011
48705730109744	Solano	Vacaville Unified	Vacaville Community Day Prep	0	0	0	0	0	0	0	0	0	0	1011
48705734830089	Solano	Vacaville Unified	Will C. Wood High	18	0	4	0	2	5	39	0	1	69	1011
48705734830113	Solano	Vacaville Unified	Elise P. Buckingham Charter Magnet High	6	1	1	1	4	4	24	1	2	44	1011
48705734833869	Solano	Vacaville Unified	Country High	0	0	0	0	0	0	0	0	0	0	1011
48705734837803	Solano	Vacaville Unified	Vacaville High	14	0	4	1	3	5	69	1	0	97	1011
48705810101980	Solano	Vallejo City Unified	Vallejo Education Academy	0	0	0	0	0	0	0	0	0	0	1011
48705814830147	Solano	Vallejo City Unified	Jesse M. Bethel High	5	0	12	0	42	6	4	5	0	74	1011
